"Income","Age_Gap","NumChildren","NumDivorce","DiffLanguage","DiffAddress","PreviousImmigrationProblem","CriminalHistory","TooManyChildren","TooLowIncome","TooManyDivorce","BigAgeGap","FraudAlerted"
16804.89,0,4,0,0,0,0,0,0,0,0,0,"False"
30343.64,1,5,0,0,0,0,0,1,0,0,0,"False"
54034.8,0,1,0,0,0,0,0,0,0,0,0,"False"
31729.72,1,3,0,0,0,0,0,0,0,0,0,"False"
20097.14,3,3,0,0,0,0,1,0,0,0,0,"True"
34107.97,0,1,0,0,0,0,0,0,0,0,0,"False"
26446.25,0,2,0,0,0,0,0,0,0,0,0,"False"
54791.52,0,1,0,0,0,0,0,0,0,0,0,"False"
16664.12,1,2,0,0,0,0,0,0,0,0,0,"False"
63596.08,2,3,0,0,0,0,0,0,0,0,0,"False"
77477.33,0,5,0,0,0,0,0,1,0,0,0,"False"
45140.2,0,3,0,0,0,0,0,0,0,0,0,"False"
74793.76,2,1,0,0,0,0,0,0,0,0,0,"False"
13927.28,0,5,0,0,0,0,0,1,1,0,0,"False"
51426.13,1,4,0,0,0,0,0,0,0,0,0,"False"
74952.36,2,0,0,0,0,0,0,0,0,0,0,"False"
46164.56,0,1,0,0,0,0,0,0,0,0,0,"False"
17268.36,0,1,0,0,0,0,0,0,0,0,0,"False"
43787.55,0,2,0,0,0,0,0,0,0,0,0,"False"
53185.85,2,1,0,0,0,0,0,0,0,0,0,"False"
130516.7,2,1,0,0,0,0,0,0,0,0,0,"False"
31584.42,0,2,0,0,0,0,0,0,0,0,0,"False"
56758.64,1,5,0,0,0,0,0,1,0,0,0,"False"
52562.57,0,2,0,0,0,0,0,0,0,0,0,"False"
29832.68,0,2,0,0,0,0,0,0,0,0,0,"False"
54744.39,0,4,0,0,0,0,0,0,0,0,0,"False"
31768.59,1,3,0,0,0,0,0,0,0,0,0,"False"
79905.3,1,1,0,0,0,0,0,0,0,0,0,"False"
37206.21,2,1,0,0,0,0,0,0,0,0,0,"False"
52296.02,1,2,0,0,0,0,0,0,0,0,0,"False"
48350.84,1,4,0,0,0,0,0,0,0,0,0,"False"
45341.28,1,1,0,0,0,0,0,0,0,0,0,"False"
60144.93,2,0,0,0,0,0,0,0,0,0,0,"False"
21440.35,2,3,0,0,0,0,0,0,0,0,0,"False"
66580.29,0,1,0,0,0,0,0,0,0,0,0,"False"
96071.3,1,0,0,0,0,0,0,0,0,0,0,"False"
42565.62,0,4,0,0,0,0,0,0,0,0,0,"False"
38692.8,3,1,0,0,0,0,0,0,0,0,0,"False"
91918.46,1,2,0,0,0,0,0,0,0,0,0,"False"
63036.85,27,5,5,0,1,0,0,1,0,1,1,"True"
93963.54,0,1,0,0,0,0,0,0,0,0,0,"False"
68231.85,0,0,0,0,0,0,0,0,0,0,0,"False"
74519.21,0,4,0,0,0,0,0,0,0,0,0,"False"
32410.36,1,1,0,0,0,0,0,0,0,0,0,"False"
36255.05,2,0,0,0,0,0,0,0,0,0,0,"False"
35298.48,1,4,0,0,0,0,0,0,0,0,0,"False"
66342.99,0,2,0,0,0,0,0,0,0,0,0,"False"
59446.62,3,1,0,0,0,0,0,0,0,0,0,"False"
53355.26,2,2,0,0,0,0,0,0,0,0,0,"False"
57006.46,0,4,0,0,0,0,0,0,0,0,0,"False"
24198.01,0,1,0,0,0,0,0,0,0,0,0,"False"
45512.46,1,1,0,0,0,0,0,0,0,0,0,"False"
42769.63,1,5,0,0,0,0,0,1,0,0,0,"False"
43117.87,0,5,0,0,0,0,0,1,0,0,0,"False"
118779.02,17,3,0,0,0,1,1,0,0,0,1,"True"
50610.34,1,2,0,0,0,0,0,0,0,0,0,"False"
63863.6,1,4,0,0,0,0,0,0,0,0,0,"False"
75234.25,0,3,0,0,0,0,0,0,0,0,0,"False"
32971.57,2,4,0,0,0,0,0,0,0,0,0,"False"
69063.77,2,4,0,0,0,0,0,0,0,0,0,"False"
15724.11,2,0,0,0,0,0,0,0,0,0,0,"False"
11052.14,1,3,0,0,0,0,0,0,1,0,0,"False"
45302.45,3,0,0,0,0,0,0,0,0,0,0,"False"
40940.54,1,3,0,0,0,0,0,0,0,0,0,"False"
10875.96,0,2,0,0,0,0,0,0,1,0,0,"False"
98994.49,1,1,0,0,0,0,0,0,0,0,0,"False"
53737.2,0,1,0,0,0,0,0,0,0,0,0,"False"
17352.99,0,2,0,0,0,0,0,0,0,0,0,"False"
48825.66,2,0,0,0,0,0,0,0,0,0,0,"False"
59886.28,0,0,0,0,0,1,0,0,0,0,0,"False"
85084.08,0,2,0,0,0,0,0,0,0,0,0,"False"
14058.63,44,2,0,0,0,0,1,0,1,0,1,"True"
37308.32,1,1,0,0,0,0,0,0,0,0,0,"False"
29473.9,0,6,0,0,0,0,0,1,0,0,0,"False"
47033.93,0,1,0,0,0,0,1,0,0,0,0,"True"
33518.45,2,3,0,0,0,0,0,0,0,0,0,"False"
22818.69,1,3,0,0,0,0,0,0,0,0,0,"False"
91361.4,0,1,0,0,0,0,0,0,0,0,0,"False"
29468.75,1,1,0,0,0,0,0,0,0,0,0,"False"
25952.25,0,3,0,0,0,0,0,0,0,0,0,"False"
22530.13,0,1,0,0,0,1,0,0,0,0,0,"False"
33595.46,2,3,0,0,0,0,0,0,0,0,0,"False"
37730.55,0,0,0,0,0,0,0,0,0,0,0,"False"
84287.8,2,3,0,0,0,0,0,0,0,0,0,"False"
109258.04,2,3,0,0,0,0,0,0,0,0,0,"False"
25161.14,0,2,0,0,0,0,0,0,0,0,0,"False"
30685.32,0,3,0,0,0,0,0,0,0,0,0,"False"
22955.72,2,3,0,0,0,0,0,0,0,0,0,"False"
15949.82,1,0,0,0,0,0,0,0,0,0,0,"False"
89632.83,1,1,0,0,0,0,0,0,0,0,0,"False"
81899,1,1,0,0,0,0,1,0,0,0,0,"True"
41222.51,1,1,0,0,0,0,0,0,0,0,0,"False"
66103.1,1,4,0,0,0,0,0,0,0,0,0,"False"
85548.22,1,1,0,0,0,0,0,0,0,0,0,"False"
41279.09,0,1,0,0,0,0,0,0,0,0,0,"False"
15037.15,0,4,0,0,0,0,0,0,0,0,0,"False"
55474.8,1,1,0,0,0,0,0,0,0,0,0,"False"
41376.65,1,3,0,0,0,0,0,0,0,0,0,"True"
101415.74,2,3,0,0,0,0,0,0,0,0,0,"False"
17991.63,2,5,0,0,0,1,0,1,0,0,0,"False"
51223.03,1,4,0,0,0,0,0,0,0,0,0,"False"
73568.41,1,3,0,0,0,0,0,0,0,0,0,"False"
29982.83,0,2,0,0,0,0,0,0,0,0,0,"False"
29391.97,2,0,0,0,0,0,0,0,0,0,0,"False"
67950.02,1,4,0,0,0,0,0,0,0,0,0,"False"
51988.05,1,3,0,0,0,0,0,0,0,0,0,"False"
36278.89,0,1,0,0,0,0,0,0,0,0,0,"False"
74043.3,1,2,0,0,0,0,0,0,0,0,0,"False"
40998.14,0,4,0,0,0,0,0,0,0,0,0,"False"
53783.79,1,4,0,0,0,0,0,0,0,0,0,"False"
93335.83,0,1,0,0,0,0,0,0,0,0,0,"False"
20380.65,1,0,0,0,0,0,0,0,0,0,0,"False"
95930.71,1,1,0,0,0,1,0,0,0,0,0,"False"
48979,0,0,0,0,0,0,0,0,0,0,0,"False"
62318.1,2,3,0,0,0,0,0,0,0,0,0,"False"
50623.63,1,1,0,0,0,0,0,0,0,0,0,"False"
59349.22,49,2,0,1,0,0,1,0,0,0,1,"True"
73148.86,1,2,0,0,0,1,0,0,0,0,0,"False"
44117.28,1,0,0,0,0,0,0,0,0,0,0,"False"
67482.15,1,2,0,0,0,0,0,0,0,0,0,"False"
12479.25,0,1,0,0,0,0,0,0,1,0,0,"False"
59674.46,1,2,0,0,0,0,0,0,0,0,0,"False"
61445.31,1,4,0,0,0,0,0,0,0,0,0,"False"
59360.43,0,0,0,0,0,0,0,0,0,0,0,"False"
17981.83,1,1,0,0,0,0,0,0,0,0,0,"False"
36163.23,0,1,0,0,0,0,0,0,0,0,0,"False"
51062.38,1,0,0,0,0,0,0,0,0,0,0,"False"
66775.18,0,3,0,0,0,0,0,0,0,0,0,"False"
53665.8,1,3,0,0,0,0,0,0,0,0,0,"False"
29232.25,1,2,0,0,0,1,0,0,0,0,0,"False"
49461,0,2,0,0,0,0,0,0,0,0,0,"False"
50965.08,2,2,0,0,0,0,0,0,0,0,0,"False"
38100.23,1,0,0,0,0,0,0,0,0,0,0,"False"
47001.82,0,1,0,0,0,0,0,0,0,0,0,"False"
83853.96,1,0,0,0,0,0,0,0,0,0,0,"False"
39797.01,1,0,0,0,0,0,0,0,0,0,0,"False"
43121.34,1,2,0,0,0,0,0,0,0,0,0,"False"
40259.89,1,2,0,0,0,0,0,0,0,0,0,"False"
25479.77,0,0,0,0,0,0,0,0,0,0,0,"False"
89815.45,1,3,0,0,0,0,0,0,0,0,0,"False"
144155.77,1,2,0,0,0,0,0,0,0,0,0,"False"
51175.66,1,1,0,0,0,0,0,0,0,0,0,"False"
66509.52,2,3,0,0,0,0,0,0,0,0,0,"False"
73254.91,0,4,0,0,0,0,0,0,0,0,0,"False"
67984.79,1,0,0,0,0,0,0,0,0,0,0,"False"
42232.48,1,0,0,0,0,0,0,0,0,0,0,"False"
35253.08,2,0,0,0,0,0,0,0,0,0,0,"False"
31898.25,1,1,0,0,0,0,0,0,0,0,0,"False"
25316.06,1,2,0,0,0,0,0,0,0,0,0,"False"
16753.75,1,2,0,0,0,0,0,0,0,0,0,"True"
92153.86,0,3,0,0,0,0,0,0,0,0,0,"False"
18669.97,0,1,0,0,0,0,0,0,0,0,0,"False"
53212.86,1,1,0,0,0,0,0,0,0,0,0,"False"
54980.81,2,0,0,0,0,0,0,0,0,0,0,"False"
64772.53,1,3,0,0,0,0,0,0,0,0,0,"False"
78947.2,1,0,0,0,0,1,0,0,0,0,0,"False"
59561.12,0,2,0,0,0,0,0,0,0,0,0,"False"
26039.61,0,4,0,0,0,0,0,0,0,0,0,"False"
58119.84,1,5,0,0,0,0,0,1,0,0,0,"False"
57666.92,2,0,0,0,0,0,0,0,0,0,0,"False"
36309.84,0,6,0,0,0,0,0,1,0,0,0,"False"
45314.61,0,1,0,0,0,0,0,0,0,0,0,"False"
67467.57,1,2,0,0,0,0,0,0,0,0,0,"False"
94330.63,0,1,0,0,0,1,0,0,0,0,0,"False"
10551.31,1,1,0,0,0,0,0,0,1,0,0,"False"
78006,1,2,0,0,0,0,0,0,0,0,0,"False"
55813.07,1,4,0,0,0,0,0,0,0,0,0,"False"
50773.32,1,4,0,0,0,0,0,0,0,0,0,"False"
13395.52,1,2,0,0,0,0,0,0,1,0,0,"False"
6962.25,2,5,0,0,0,0,1,1,1,0,0,"True"
60886.53,0,0,0,0,0,0,0,0,0,0,0,"False"
78352.74,1,1,0,0,0,0,0,0,0,0,0,"False"
44686.28,1,1,0,0,0,0,0,0,0,0,0,"False"
75053,1,2,0,0,0,0,0,0,0,0,0,"False"
54046.05,0,2,0,0,0,0,0,0,0,0,0,"False"
35642.76,0,2,0,0,0,0,0,0,0,0,0,"False"
131474.07,0,4,0,0,0,0,0,0,0,0,0,"False"
42214.65,0,2,0,0,0,0,0,0,0,0,0,"False"
33094.12,3,1,0,0,0,1,0,0,0,0,0,"True"
14568.75,0,2,0,0,0,0,0,0,1,0,0,"False"
53251.69,1,2,0,0,0,0,0,0,0,0,0,"False"
70977.86,0,2,0,0,0,0,0,0,0,0,0,"False"
30328.47,1,2,0,0,0,0,0,0,0,0,0,"False"
58071.86,1,4,0,0,0,0,0,0,0,0,0,"False"
21654.66,1,0,0,0,0,0,0,0,0,0,0,"False"
46513.68,1,3,0,0,0,0,0,0,0,0,0,"False"
26733.09,0,1,0,0,0,0,0,0,0,0,0,"False"
87205.36,0,3,0,0,0,1,0,0,0,0,0,"True"
62659.64,2,2,0,0,0,0,0,0,0,0,0,"False"
115885.66,0,1,0,0,0,0,0,0,0,0,0,"False"
125230.61,0,2,0,0,0,0,0,0,0,0,0,"False"
18479.6,0,2,0,0,0,0,0,0,0,0,0,"False"
16794.73,1,3,0,0,0,0,0,0,0,0,0,"False"
52895.65,1,1,0,0,0,0,0,0,0,0,0,"False"
46367.53,0,1,0,0,0,0,0,0,0,0,0,"False"
19685.96,0,0,0,0,0,0,0,0,0,0,0,"False"
20990.69,0,3,0,0,0,0,0,0,0,0,0,"False"
54777.96,0,0,0,0,0,0,0,0,0,0,0,"False"
42396.49,2,2,0,0,0,0,0,0,0,0,0,"False"
64709.73,1,4,0,0,0,0,0,0,0,0,0,"False"
63055.13,1,0,0,0,0,1,0,0,0,0,0,"True"
40712.91,0,1,0,0,0,0,0,0,0,0,0,"False"
27286.97,2,2,0,0,0,0,0,0,0,0,0,"False"
50161.98,1,1,0,0,0,0,0,0,0,0,0,"False"
78315.45,1,2,0,0,0,0,0,0,0,0,0,"False"
54791.75,2,2,0,0,0,0,0,0,0,0,0,"False"
101245.57,0,3,0,0,0,0,0,0,0,0,0,"False"
18312,0,1,0,0,0,0,0,0,0,0,0,"False"
75763.06,1,1,0,0,0,0,0,0,0,0,0,"False"
107669.14,1,2,0,0,0,0,0,0,0,0,0,"False"
34879.39,0,2,0,0,0,0,0,0,0,0,0,"False"
60567.28,1,0,0,0,0,0,0,0,0,0,0,"False"
61559.77,1,1,0,0,0,0,0,0,0,0,0,"False"
35990.34,1,2,0,0,0,0,0,0,0,0,0,"False"
54577.85,2,3,0,0,0,0,0,0,0,0,0,"False"
39194.14,0,3,0,0,0,0,0,0,0,0,0,"False"
63564.82,2,0,0,0,0,0,0,0,0,0,0,"False"
32800.22,1,2,0,0,0,0,0,0,0,0,0,"False"
52323.51,21,5,2,1,1,1,1,1,0,0,1,"True"
40282.19,2,3,0,0,0,0,0,0,0,0,0,"False"
65621.85,1,5,0,0,0,0,0,1,0,0,0,"False"
59223.17,1,0,0,0,0,0,0,0,0,0,0,"False"
14352.34,1,4,0,0,0,0,0,0,1,0,0,"False"
57950.2,1,2,0,0,0,0,0,0,0,0,0,"False"
80645.58,0,3,0,0,0,0,0,0,0,0,0,"False"
20034.81,0,2,0,0,0,0,0,0,0,0,0,"False"
27632.09,0,4,0,0,0,0,0,0,0,0,0,"False"
36407.43,1,1,0,0,0,0,0,0,0,0,0,"False"
26864.35,0,4,0,0,0,1,0,0,0,0,0,"False"
71679.92,1,1,0,0,0,0,0,0,0,0,0,"False"
93402.41,1,0,0,0,0,0,0,0,0,0,0,"False"
42611.13,1,5,0,0,0,0,0,1,0,0,0,"False"
21289.51,0,3,0,0,0,0,0,0,0,0,0,"False"
36736.41,0,1,0,0,0,0,0,0,0,0,0,"False"
42546.34,1,1,0,0,0,0,0,0,0,0,0,"False"
69008.23,1,0,0,0,0,0,0,0,0,0,0,"False"
40931.93,2,1,0,0,0,0,0,0,0,0,0,"False"
57487.45,1,0,0,0,0,0,0,0,0,0,0,"False"
24437.55,1,0,0,0,0,1,0,0,0,0,0,"False"
65397.08,1,1,0,0,0,0,0,0,0,0,0,"False"
31804.53,0,1,0,0,0,0,0,0,0,0,0,"False"
39898.73,0,1,0,0,0,0,0,0,0,0,0,"False"
28838.4,2,2,0,0,0,0,0,0,0,0,0,"False"
35104.1,1,6,0,0,0,1,0,1,0,0,0,"True"
25599.41,0,4,0,0,0,0,0,0,0,0,0,"False"
91734.54,3,3,0,0,0,0,0,0,0,0,0,"False"
29551.92,2,0,0,0,0,0,0,0,0,0,0,"False"
88929.87,1,0,0,0,0,0,0,0,0,0,0,"False"
74957.29,2,1,0,0,0,0,0,0,0,0,0,"False"
43536.17,1,0,0,0,0,0,0,0,0,0,0,"False"
49940.66,1,1,0,0,0,0,0,0,0,0,0,"False"
79863.26,0,3,0,0,0,0,0,0,0,0,0,"False"
23769.9,1,3,0,0,0,0,0,0,0,0,0,"False"
40834.54,1,3,0,0,0,0,0,0,0,0,0,"False"
70753.57,0,2,0,0,0,0,0,0,0,0,0,"False"
33049.76,0,1,0,0,0,0,0,0,0,0,0,"False"
14916.97,1,2,0,0,0,0,0,0,1,0,0,"False"
80887.33,0,1,0,0,0,1,0,0,0,0,0,"False"
69289.38,0,2,0,0,0,0,0,0,0,0,0,"False"
26949.56,2,0,0,0,0,0,0,0,0,0,0,"False"
24563.61,0,1,0,0,0,0,0,0,0,0,0,"False"
42833.55,2,1,0,0,0,0,0,0,0,0,0,"False"
80967.11,1,2,0,0,0,0,0,0,0,0,0,"False"
39998.07,0,0,0,0,0,1,0,0,0,0,0,"True"
109331.86,2,4,0,0,0,0,0,0,0,0,0,"False"
50510.25,2,2,0,0,0,0,0,0,0,0,0,"False"
32913.19,1,3,0,0,0,0,0,0,0,0,0,"False"
31704.94,1,4,0,0,0,0,0,0,0,0,0,"False"
80776.5,2,4,0,0,0,0,0,0,0,0,0,"False"
37111,1,1,0,0,0,0,0,0,0,0,0,"False"
39069.2,1,3,0,0,0,1,0,0,0,0,0,"False"
12913.3,2,1,0,0,0,0,0,0,1,0,0,"False"
70963.67,2,2,0,0,0,0,0,0,0,0,0,"False"
14175.95,0,0,0,0,0,0,0,0,1,0,0,"False"
37980.61,1,6,0,0,0,0,0,1,0,0,0,"False"
90125.02,0,3,0,0,0,0,0,0,0,0,0,"False"
34974.26,1,3,0,0,0,0,0,0,0,0,0,"True"
65964.25,0,0,0,0,0,0,0,0,0,0,0,"False"
74414.95,0,2,0,0,0,0,0,0,0,0,0,"False"
56471.34,1,4,0,0,0,0,0,0,0,0,0,"False"
64943.86,0,4,0,0,0,0,0,0,0,0,0,"False"
42125.99,1,3,0,0,0,0,0,0,0,0,0,"False"
37359.36,25,5,4,0,1,0,0,1,0,1,1,"True"
30216.77,1,4,0,0,0,0,0,0,0,0,0,"False"
29242.58,0,4,0,0,0,0,0,0,0,0,0,"False"
22079.35,1,0,0,0,0,0,0,0,0,0,0,"False"
38251.51,2,0,0,0,0,0,0,0,0,0,0,"False"
72160.23,0,4,0,0,0,0,0,0,0,0,0,"False"
74515.16,0,2,0,0,0,0,0,0,0,0,0,"False"
47867.08,0,0,0,0,0,0,0,0,0,0,0,"False"
62732.11,1,4,0,0,0,0,0,0,0,0,0,"False"
99217.11,1,3,0,0,0,0,0,0,0,0,0,"False"
127016.33,0,2,0,0,0,0,0,0,0,0,0,"False"
72415.08,1,4,0,0,0,0,0,0,0,0,0,"False"
65827.08,0,0,0,0,0,0,0,0,0,0,0,"False"
61422.84,1,2,0,0,0,0,0,0,0,0,0,"False"
66881.01,2,0,0,0,0,0,0,0,0,0,0,"False"
77408.15,1,0,0,0,0,0,0,0,0,0,0,"False"
23702.81,1,3,0,0,0,0,0,0,0,0,0,"False"
10174.6,0,2,0,0,0,1,0,0,1,0,0,"False"
20137.8,0,1,0,0,0,0,0,0,0,0,0,"False"
41117.41,0,1,0,0,0,0,0,0,0,0,0,"False"
25285.39,1,5,0,0,0,0,0,1,0,0,0,"False"
68419.41,0,3,0,0,0,0,0,0,0,0,0,"False"
67220.7,1,4,0,0,0,0,0,0,0,0,0,"False"
27268.05,0,6,0,0,0,1,0,1,0,0,0,"False"
54126.42,3,2,0,0,0,0,0,0,0,0,0,"False"
105814.91,1,4,0,0,0,0,0,0,0,0,0,"False"
90414.5,2,1,0,0,0,1,0,0,0,0,0,"False"
45024.4,0,4,0,0,0,0,0,0,0,0,0,"False"
80376.24,1,1,0,0,0,0,0,0,0,0,0,"False"
47424.31,0,1,0,0,0,0,0,0,0,0,0,"False"
40276.29,1,4,0,0,0,0,0,0,0,0,0,"True"
52684.83,2,3,0,0,0,0,0,0,0,0,0,"False"
30885.8,0,3,0,0,0,0,0,0,0,0,0,"False"
53289.1,1,1,0,0,0,0,0,0,0,0,0,"False"
31965.77,0,4,0,0,0,0,0,0,0,0,0,"False"
10217.5,0,2,0,0,0,0,0,0,1,0,0,"False"
56871.62,1,2,0,0,0,0,0,0,0,0,0,"False"
56048.71,0,2,0,0,0,0,0,0,0,0,0,"False"
47157.24,0,3,0,0,0,0,0,0,0,0,0,"False"
66335.38,0,6,0,0,0,0,0,1,0,0,0,"False"
49077.79,1,2,0,0,0,0,0,0,0,0,0,"False"
22236.45,1,3,0,0,0,0,0,0,0,0,0,"False"
84534.64,1,0,0,0,0,0,0,0,0,0,0,"False"
11145.43,1,0,0,0,0,0,0,0,1,0,0,"False"
75481.88,1,1,0,0,0,0,0,0,0,0,0,"False"
74850.97,0,2,0,0,0,0,0,0,0,0,0,"False"
65443.23,2,1,0,0,0,0,0,0,0,0,0,"False"
37877.16,16,2,0,0,0,0,0,0,0,0,1,"True"
50895.88,0,0,0,0,0,0,0,0,0,0,0,"False"
19690.94,1,1,0,0,0,0,0,0,0,0,0,"False"
55095.93,0,5,0,0,0,0,0,1,0,0,0,"False"
76477.55,1,0,0,0,0,0,0,0,0,0,0,"False"
69668.66,1,0,0,0,0,0,0,0,0,0,0,"False"
31529.95,2,1,0,0,0,0,0,0,0,0,0,"False"
20738.9,0,1,0,0,0,0,0,0,0,0,0,"False"
19119.58,1,0,0,0,0,0,0,0,0,0,0,"False"
75189.86,0,0,0,0,0,0,0,0,0,0,0,"False"
42362.25,0,5,0,0,0,0,0,1,0,0,0,"False"
81769.87,0,1,0,0,0,0,0,0,0,0,0,"False"
117130.75,1,6,0,0,0,0,0,1,0,0,0,"False"
52057.69,1,3,0,0,0,0,0,0,0,0,0,"False"
89257.51,0,2,0,0,0,0,0,0,0,0,0,"False"
79581.91,2,3,0,0,0,0,0,0,0,0,0,"False"
26220.5,2,3,0,0,0,0,0,0,0,0,0,"False"
54326.14,2,0,0,0,0,0,0,0,0,0,0,"False"
52157.84,1,3,0,0,0,0,0,0,0,0,0,"False"
67196.55,0,1,0,0,0,0,0,0,0,0,0,"False"
34635.12,0,0,0,0,0,0,0,0,0,0,0,"False"
41997.05,1,5,0,0,0,1,0,1,0,0,0,"False"
14433.82,0,2,0,0,0,0,0,0,1,0,0,"False"
136361.59,8,4,0,0,0,1,1,0,0,0,0,"True"
61338.44,1,2,0,0,0,0,0,0,0,0,0,"False"
24437.61,2,3,0,0,0,0,0,0,0,0,0,"False"
66585.75,1,2,0,0,0,0,0,0,0,0,0,"False"
13280.16,0,3,0,0,0,0,0,0,1,0,0,"False"
28134.26,0,2,0,0,0,0,0,0,0,0,0,"False"
95360.85,1,1,0,0,0,1,0,0,0,0,0,"False"
32334.43,1,3,0,0,0,0,0,0,0,0,0,"False"
88022.61,2,3,0,0,0,0,0,0,0,0,0,"False"
51202.28,1,2,0,0,0,0,0,0,0,0,0,"False"
102252.33,1,0,0,0,0,0,0,0,0,0,0,"False"
46462.42,0,1,0,0,0,0,0,0,0,0,0,"False"
10262.46,0,6,0,0,0,0,0,1,1,0,0,"False"
106587.35,1,4,0,0,0,0,0,0,0,0,0,"False"
51042.02,1,1,0,0,0,0,0,0,0,0,0,"False"
43417.6,1,2,0,0,0,0,0,0,0,0,0,"False"
59424.71,0,2,0,0,0,0,0,0,0,0,0,"False"
25051.43,1,2,0,0,0,0,0,0,0,0,0,"False"
13553.67,1,0,0,0,0,0,0,0,1,0,0,"False"
42378.02,0,2,0,0,0,0,0,0,0,0,0,"False"
35683.05,1,4,0,0,0,0,0,0,0,0,0,"False"
15080.14,0,2,0,0,0,0,0,0,0,0,0,"False"
71341.06,0,2,0,0,0,0,0,0,0,0,0,"False"
18897.69,1,4,0,0,0,0,0,0,0,0,0,"False"
71568.83,0,3,0,0,0,0,0,0,0,0,0,"False"
13090.91,1,3,0,0,0,0,0,0,1,0,0,"False"
35099.85,1,0,0,0,0,1,0,0,0,0,0,"False"
43239.99,2,3,0,0,0,0,0,0,0,0,0,"False"
34688.71,1,6,0,0,0,0,0,1,0,0,0,"False"
87448.77,0,0,0,0,0,0,0,0,0,0,0,"False"
64049.4,1,2,0,0,0,0,0,0,0,0,0,"False"
27143.18,0,1,0,0,0,0,0,0,0,0,0,"False"
88088.39,1,5,0,0,0,0,0,1,0,0,0,"False"
64527.23,1,1,0,0,0,0,0,0,0,0,0,"False"
68957.42,1,2,0,0,0,0,0,0,0,0,0,"False"
34067.43,0,2,0,0,0,0,0,0,0,0,0,"False"
55064.55,1,2,0,0,0,1,0,0,0,0,0,"False"
41240.3,2,0,0,0,0,0,0,0,0,0,0,"False"
34074.83,2,3,0,0,0,0,0,0,0,0,0,"False"
16564.96,1,1,0,0,0,0,0,0,0,0,0,"False"
77893.12,2,2,0,0,0,0,0,0,0,0,0,"False"
50162.86,1,0,0,0,0,0,0,0,0,0,0,"False"
46613.12,0,2,0,0,0,0,0,0,0,0,0,"False"
111331.28,1,0,0,0,0,0,0,0,0,0,0,"False"
44857.21,2,1,0,0,0,0,0,0,0,0,0,"False"
40464.89,0,2,0,0,0,0,0,0,0,0,0,"False"
63681.47,0,0,0,0,0,0,0,0,0,0,0,"False"
98900.51,0,2,0,0,0,0,0,0,0,0,0,"False"
65874.69,1,3,0,0,0,0,0,0,0,0,0,"False"
64378.94,0,5,0,0,0,0,0,1,0,0,0,"False"
13515.84,0,1,0,0,0,1,0,0,1,0,0,"False"
34472.49,1,1,0,0,0,0,0,0,0,0,0,"False"
60827.92,2,1,0,0,0,0,0,0,0,0,0,"False"
12413.78,0,5,0,0,0,0,0,1,1,0,0,"False"
71362.9,0,0,0,0,0,0,0,0,0,0,0,"False"
42669.38,0,2,0,0,0,0,0,0,0,0,0,"False"
45810.82,1,3,0,0,0,0,0,0,0,0,0,"False"
32826.08,1,4,0,0,0,1,0,0,0,0,0,"False"
85295.15,1,2,0,0,0,0,0,0,0,0,0,"False"
59927.19,1,5,0,0,0,0,0,1,0,0,0,"False"
59462.06,2,2,0,0,0,0,0,0,0,0,0,"False"
43486.66,0,2,0,0,0,0,0,0,0,0,0,"False"
13019.9,0,1,0,0,0,0,1,0,1,0,0,"True"
121347.8,2,1,0,0,0,0,0,0,0,0,0,"False"
65422.75,0,2,0,0,0,0,0,0,0,0,0,"True"
52066.15,1,0,0,0,0,0,0,0,0,0,0,"False"
47559.27,0,3,0,0,0,0,0,0,0,0,0,"False"
30172.01,1,3,0,0,0,0,0,0,0,0,0,"False"
51631.86,1,2,0,0,0,0,0,0,0,0,0,"False"
18420.82,0,3,0,0,0,0,0,0,0,0,0,"False"
49968.34,30,5,0,0,1,0,1,1,0,0,1,"True"
64222.29,1,2,0,0,0,0,0,0,0,0,0,"False"
48583.21,0,1,0,0,0,0,0,0,0,0,0,"False"
31975.6,1,2,0,0,0,0,0,0,0,0,0,"False"
51000.89,1,0,0,0,0,0,0,0,0,0,0,"False"
70494.59,0,3,0,0,0,0,0,0,0,0,0,"False"
100436.22,2,1,0,0,0,0,0,0,0,0,0,"False"
27885.83,1,3,0,0,0,0,0,0,0,0,0,"False"
81129.43,1,3,0,0,0,0,0,0,0,0,0,"False"
82442.68,0,3,0,0,0,0,0,0,0,0,0,"False"
47309.89,2,1,0,0,0,0,0,0,0,0,0,"False"
115073.38,1,0,0,0,0,0,0,0,0,0,0,"False"
50886.97,1,0,0,0,0,0,0,0,0,0,0,"False"
64980.41,1,1,0,0,0,0,0,0,0,0,0,"False"
87156.15,0,0,0,0,0,0,0,0,0,0,0,"False"
64632.09,1,1,0,0,0,0,0,0,0,0,0,"False"
86419.32,0,1,0,0,0,0,0,0,0,0,0,"False"
72059.39,0,6,0,0,0,0,0,1,0,0,0,"False"
69784.69,1,3,0,0,0,0,0,0,0,0,0,"False"
33313.1,1,2,0,0,0,0,0,0,0,0,0,"False"
67315.13,0,0,0,0,0,0,0,0,0,0,0,"False"
92046.14,0,0,0,0,0,0,0,0,0,0,0,"False"
14047.43,0,3,0,0,0,0,0,0,1,0,0,"False"
67056.65,0,1,0,0,0,0,0,0,0,0,0,"False"
35204.57,2,1,0,0,0,1,0,0,0,0,0,"False"
87245.01,1,3,0,0,0,0,0,0,0,0,0,"False"
